id_loan,id_client
1753790924.0,106804595.0
1753790925.0,106804595.0
1753790926.0,106804596.0
1753790927.0,106804597.0
1753790928.0,106804598.0
1753790929.0,106804599.0
1753790930.0,106804599.0
1753790931.0,106804600.0
1753790932.0,106804601.0
1753790933.0,106804602.0
1753790934.0,106804602.0
1753790935.0,106804602.0
1753790936.0,106804603.0
1753790937.0,106804603.0
1753790938.0,106804604.0
1753790939.0,106804605.0
1753790940.0,106804606.0
1753790941.0,106804607.0
1753790942.0,106804608.0
1753790943.0,106804608.0
1753790944.0,106804609.0
1753790945.0,106804610.0
1753790946.0,106804611.0
1753790947.0,106804612.0
1753790948.0,106804613.0
1753790949.0,106804614.0
1753790950.0,106804615.0
1753790951.0,106804616.0
1753790952.0,106804617.0
1753790953.0,106804618.0
1753790954.0,106804619.0
1753790955.0,106804620.0
1753790956.0,106804621.0
1753790957.0,106804622.0
1753790958.0,106804623.0
1753790959.0,106804624.0
1753790960.0,106804625.0
1753790961.0,106804626.0
1753790962.0,106804627.0
1753790963.0,106804628.0
1753790964.0,106804629.0
1753790965.0,106804629.0
1753790966.0,106804630.0
1753790967.0,106804631.0
1753790968.0,106804632.0
1753790969.0,106804633.0
1753790970.0,106804634.0
1753790971.0,106804635.0
1753790972.0,106804636.0
1753790973.0,106804637.0
1753790974.0,106804638.0
1753790975.0,106804638.0
1753790976.0,106804639.0
1753790977.0,106804640.0
1753790978.0,106804641.0
1753790979.0,106804642.0
1753790980.0,106804643.0
1753790981.0,106804644.0
1753790982.0,106804645.0
1753790983.0,106804646.0
1753790984.0,106804647.0
1753790985.0,106804648.0
1753790986.0,106804649.0
1753790987.0,106804650.0
1753790988.0,106804651.0
1753790989.0,106804652.0
1753790990.0,106804653.0
1753790991.0,106804654.0
1753790992.0,106804655.0
1753790993.0,106804656.0
1753790994.0,106804657.0
1753790995.0,106804658.0
1753790996.0,106804659.0
1753790997.0,106804660.0
1753790998.0,106804661.0
1753790999.0,106804662.0
1753791000.0,106804663.0
1753791001.0,106804664.0
1753791002.0,106804665.0
1753791003.0,106804666.0
1753791004.0,106804667.0
1753791005.0,106804668.0
1753791006.0,106804669.0
1753791007.0,106804670.0
1753791008.0,106804671.0
1753791009.0,106804672.0
1753791010.0,106804673.0
1753791011.0,106804674.0
1753791012.0,106804675.0
1753791013.0,106804676.0
1753791014.0,106804677.0
1753791015.0,106804678.0
1753791016.0,106804679.0
1753791017.0,106804680.0
1753791018.0,106804681.0
1753791019.0,106804682.0
1753791020.0,106804683.0
1753791021.0,106804684.0
1753791022.0,106804685.0
1753791023.0,106804686.0
1753791024.0,106804687.0
1753791025.0,106804688.0
1753791026.0,106804689.0
1753791027.0,106804690.0
1753791028.0,106804691.0
1753791029.0,106804692.0
1753791030.0,106804693.0
1753791031.0,106804694.0
1753791032.0,106804695.0
1753791033.0,106804696.0
1753791034.0,106804697.0
1753791035.0,106804698.0
1753791036.0,106804699.0
1753791037.0,106804700.0
1753791038.0,106804701.0
1753791039.0,106804702.0
1753791040.0,106804703.0
1753791041.0,106804704.0
1753791042.0,106804705.0
1753791043.0,106804706.0
1753791044.0,106804707.0
1753791045.0,106804708.0
1753791046.0,106804709.0
1753791047.0,106804710.0
1753791048.0,106804711.0
1753791049.0,106804712.0
1753791050.0,106804713.0
1753791051.0,106804714.0
1753791052.0,106804715.0
1753791053.0,106804716.0
1753791054.0,106804716.0
1753791055.0,106804717.0
1753791056.0,106804718.0
1753791057.0,106804719.0
1753791058.0,106804720.0
1753791059.0,106804721.0
1753791060.0,106804722.0
1753791061.0,106804723.0
1753791062.0,106804724.0
1753791063.0,106804725.0
1753791064.0,106804726.0
1753791065.0,106804727.0
1753791066.0,106804728.0
1753791067.0,106804729.0
1753791068.0,106804730.0
1753791069.0,106804731.0
1753791070.0,106804732.0
1753791071.0,106804733.0
1753791072.0,106804734.0
1753791073.0,106804735.0
1753791074.0,106804736.0
1753791075.0,106804737.0
1753791076.0,106804738.0
1753791077.0,106804739.0
1753791078.0,106804740.0
1753791079.0,106804741.0
1753791080.0,106804742.0
1753791081.0,106804743.0
1753791082.0,106804744.0
1753791083.0,106804745.0
1753791084.0,106804746.0
1753791085.0,106804747.0
1753791086.0,106804748.0
1753791087.0,106804749.0
1753791088.0,106804750.0
1753791089.0,106804751.0
1753791090.0,106804752.0
1753791091.0,106804753.0
1753791092.0,106804754.0
1753791093.0,106804755.0
1753791094.0,106804756.0
1753791095.0,106804757.0
1753791096.0,106804758.0
1753791097.0,106804759.0
1753791098.0,106804760.0
1753791099.0,106804761.0
1753791100.0,106804762.0
1753791101.0,106804763.0
1753791102.0,106804764.0
1753791103.0,106804765.0
1753791104.0,106804766.0
1753791105.0,106804767.0
1753791106.0,106804768.0
1753791107.0,106804769.0
1753791108.0,106804770.0
1753791109.0,106804771.0
1753791110.0,106804772.0
1753791111.0,106804773.0
1753791112.0,106804774.0
1753791113.0,106804775.0
1753791114.0,106804776.0
1753791115.0,106804777.0
1753791116.0,106804778.0
1753791117.0,106804779.0
1753791118.0,106804780.0
1753791119.0,106804781.0
1753791120.0,106804782.0
1753791121.0,106804783.0
1753791122.0,106804784.0
1753791123.0,106804785.0
1753791124.0,106804786.0
1753791125.0,106804787.0
1753791126.0,106804788.0
1753791127.0,106804789.0
1753791128.0,106804790.0
1753791129.0,106804790.0
1753791130.0,106804791.0
1753791131.0,106804791.0
1753791132.0,106804792.0
1753791133.0,106804793.0
1753791134.0,106804794.0
1753791135.0,106804795.0
1753791136.0,106804796.0
1753791137.0,106804797.0
1753791138.0,106804798.0
1753791139.0,106804799.0
1753791140.0,106804800.0
1753791141.0,106804801.0
1753791142.0,106804802.0
1753791143.0,106804803.0
1753791144.0,106804804.0
1753791145.0,106804805.0
1753791146.0,106804806.0
1753791147.0,106804807.0
1753791148.0,106804808.0
1753791149.0,106804809.0
1753791150.0,106804810.0
1753791151.0,106804811.0
1753791152.0,106804812.0
1753791153.0,106804813.0
1753791154.0,106804814.0
1753791155.0,106804815.0
1753791156.0,106804816.0
1753791157.0,106804817.0
1753791158.0,106804818.0
1753791159.0,106804819.0
1753791160.0,106804820.0
1753791161.0,106804821.0
1753791162.0,106804822.0
1753791163.0,106804823.0
1753791164.0,106804824.0
1753791165.0,106804825.0
1753791166.0,106804826.0
1753791167.0,106804827.0
1753791168.0,106804828.0
1753791169.0,106804829.0
1753791170.0,106804830.0
1753791171.0,106804831.0
1753791172.0,106804832.0
1753791173.0,106804833.0
1753791174.0,106804834.0
1753791175.0,106804835.0
1753791176.0,106804836.0
1753791177.0,106804837.0
1753791178.0,106804838.0
1753791179.0,106804839.0
1753791180.0,106804840.0
1753791181.0,106804841.0
1753791182.0,106804842.0
1753791183.0,106804843.0
1753791184.0,106804844.0
1753791185.0,106804845.0
1753791186.0,106804846.0
1753791187.0,106804847.0
1753791188.0,106804848.0
1753791189.0,106804849.0
1753791190.0,106804850.0
1753791191.0,106804851.0
1753791192.0,106804852.0
1753791193.0,106804853.0
1753791194.0,106804854.0
1753791195.0,106804855.0
1753791196.0,106804856.0
1753791197.0,106804857.0
1753791198.0,106804858.0
1753791199.0,106804859.0
1753791200.0,106804860.0
1753791201.0,106804861.0
1753791202.0,106804862.0
1753791203.0,106804863.0
1753791204.0,106804864.0
1753791205.0,106804865.0
1753791206.0,106804866.0
1753791207.0,106804867.0
1753791208.0,106804868.0
1753791209.0,106804869.0
1753791210.0,106804870.0
1753791211.0,106804871.0
1753791212.0,106804872.0
1753791213.0,106804873.0
1753791214.0,106804874.0
1753791215.0,106804875.0
1753791216.0,106804876.0
1753791217.0,106804877.0
1753791218.0,106804878.0
1753791219.0,106804879.0
1753791220.0,106804880.0
1753791221.0,106804881.0
1753791222.0,106804882.0
1753791223.0,106804883.0
1753791224.0,106804884.0
1753791225.0,106804885.0
1753791226.0,106804886.0
1753791227.0,106804886.0
1753791228.0,106804887.0
1753791229.0,106804888.0
1753791230.0,106804889.0
1753791231.0,106804890.0
1753791232.0,106804891.0
1753791233.0,106804892.0
1753791234.0,106804893.0
1753791235.0,106804894.0
1753791236.0,106804895.0
1753791237.0,106804896.0
1753791238.0,106804897.0
1753791239.0,106804898.0
1753791240.0,106804899.0
1753791241.0,106804900.0
1753791242.0,106804901.0
1753791243.0,106804902.0
1753791244.0,106804903.0
1753791245.0,106804904.0
1753791246.0,106804905.0
1753791247.0,106804906.0
1753791248.0,106804907.0
1753791249.0,106804908.0
1753791250.0,106804909.0
1753791251.0,106804910.0
1753791252.0,106804911.0
1753791253.0,106804912.0
1753791254.0,106804913.0
1753791255.0,106804914.0
1753791256.0,106804915.0
1753791257.0,106804916.0
1753791258.0,106804917.0
1753791259.0,106804918.0
1753791260.0,106804919.0
1753791261.0,106804920.0
1753791262.0,106804921.0
1753791263.0,106804922.0
1753791264.0,106804923.0
1753791265.0,106804924.0
1753791266.0,106804925.0
1753791267.0,106804926.0
1753791268.0,106804927.0
1753791269.0,106804928.0
1753791270.0,106804929.0
1753791271.0,106804930.0
1753791272.0,106804931.0
1753791273.0,106804932.0
1753791274.0,106804933.0
1753791275.0,106804934.0
1753791276.0,106804935.0
1753791277.0,106804936.0
1753791278.0,106804937.0
1753791279.0,106804938.0
1753791280.0,106804939.0
1753791281.0,106804940.0
1753791282.0,106804941.0
1753791283.0,106804942.0
1753791284.0,106804943.0
1753791285.0,106804944.0
1753791286.0,106804945.0
1753791287.0,106804945.0
1753791288.0,106804946.0
1753791289.0,106804947.0
1753791290.0,106804948.0
1753791291.0,106804949.0
1753791292.0,106804950.0
1753791293.0,106804951.0
1753791294.0,106804952.0
1753791295.0,106804953.0
1753791296.0,106804954.0
1753791297.0,106804955.0
1753791298.0,106804956.0
1753791299.0,106804957.0
1753791300.0,106804958.0
1753791301.0,106804959.0
1753791302.0,106804960.0
1753791303.0,106804961.0
1753791304.0,106804962.0
1753791305.0,106804963.0
1753791306.0,106804964.0
1753791307.0,106804965.0
1753791308.0,106804966.0
1753791309.0,106804967.0
1753791310.0,106804968.0
1753791311.0,106804969.0
1753791312.0,106804970.0
1753791313.0,106804971.0
1753791314.0,106804972.0
1753791315.0,106804973.0
1753791316.0,106804974.0
1753791317.0,106804975.0
1753791318.0,106804976.0
1753791319.0,106804977.0
1753791320.0,106804978.0
1753791321.0,106804979.0
1753791322.0,106804980.0
1753791323.0,106804981.0
1753791324.0,106804982.0
1753791325.0,106804983.0
1753791326.0,106804984.0
1753791327.0,106804985.0
1753791328.0,106804986.0
1753791329.0,106804987.0
1753791330.0,106804988.0
1753791331.0,106804988.0
1753791332.0,106804989.0
1753791333.0,106804990.0
1753791334.0,106804991.0
1753791335.0,106804992.0
1753791336.0,106804993.0
1753791337.0,106804994.0
1753791338.0,106804995.0
1753791339.0,106804996.0
1753791340.0,106804997.0
1753791341.0,106804998.0
1753791342.0,106804999.0
1753791343.0,106805000.0
1753791344.0,106805001.0
1753791345.0,106805002.0
1753791346.0,106805003.0
1753791347.0,106805004.0
1753791348.0,106805005.0
1753791349.0,106805006.0
1753791350.0,106805007.0
1753791351.0,106805008.0
1753791352.0,106805009.0
1753791353.0,106805010.0
1753791354.0,106805011.0
1753791355.0,106805012.0
1753791356.0,106805013.0
1753791357.0,106805014.0
1753791358.0,106805015.0
1753791359.0,106805016.0
1753791360.0,106805017.0
1753791361.0,106805018.0
1753791362.0,106805019.0
1753791363.0,106805020.0
1753791364.0,106805021.0
1753791365.0,106805022.0
1753791366.0,106805023.0
1753791367.0,106805024.0
1753791368.0,106805025.0
1753791369.0,106805026.0
1753791370.0,106805027.0
1753791371.0,106805028.0
1753791372.0,106805029.0
1753791373.0,106805030.0
1753791374.0,106805031.0
1753791375.0,106805032.0
1753791376.0,106805033.0
1753791377.0,106805034.0
1753791378.0,106805035.0
1753791379.0,106805036.0
1753791380.0,106805037.0
1753791381.0,106805038.0
1753791382.0,106805039.0
1753791383.0,106805040.0
1753791384.0,106805041.0
1753791385.0,106805042.0
1753791386.0,106805043.0
1753791387.0,106805044.0
1753791388.0,106805045.0
1753791389.0,106805046.0
1753791390.0,106805047.0
1753791391.0,106805048.0
1753791392.0,106805049.0
1753791393.0,106805050.0
1753791394.0,106805051.0
1753791395.0,106805052.0
1753791396.0,106805053.0
1753791397.0,106805054.0
1753791398.0,106805055.0
1753791399.0,106805056.0
1753791400.0,106805057.0
1753791401.0,106805058.0
1753791402.0,106805059.0
1753791403.0,106805060.0
1753791404.0,106805061.0
1753791405.0,106805062.0
1753791406.0,106805063.0
1753791407.0,106805064.0
1753791408.0,106805065.0
1753791409.0,106805066.0
1753791410.0,106805067.0
1753791411.0,106805068.0
1753791412.0,106805069.0
1753791413.0,106805070.0
1753791414.0,106805071.0
1753791415.0,106805072.0
1753791416.0,106805073.0
1753791417.0,106805074.0
1753791418.0,106805075.0
1753791419.0,106805076.0
1753791420.0,106805077.0
1753791421.0,106805078.0
1753791422.0,106805079.0
1753791423.0,106805080.0
1753791424.0,106805081.0
1753791425.0,106805082.0
1753791426.0,106805083.0
1753791427.0,106805084.0
1753791428.0,106805085.0
1753791429.0,106805086.0
1753791430.0,106805087.0
1753791431.0,106805088.0
1753791432.0,106805089.0
1753791433.0,106805090.0
1753791434.0,106805091.0
1753791435.0,106805092.0
1753791436.0,106805093.0
1753791437.0,106805094.0
1753791438.0,106805095.0
1753791439.0,106805096.0
1753791440.0,106805097.0
1753791441.0,106805098.0
1753791442.0,106805099.0
1753791443.0,106805100.0
1753791444.0,106805101.0
1753791445.0,106805102.0
1753791446.0,106805103.0
1753791447.0,106805104.0
1753791448.0,106805105.0
1753791449.0,106805106.0
1753791450.0,106805107.0
1753791451.0,106805108.0
1753791452.0,106805109.0
1753791453.0,106805110.0
1753791454.0,106805111.0
1753791455.0,106805112.0
1753791456.0,106805113.0
1753791457.0,106805114.0
1753791458.0,106805115.0
1753791459.0,106805116.0
1753791460.0,106805117.0
1753791461.0,106805118.0
1753791462.0,106805119.0
1753791463.0,106805120.0
1753791464.0,106805121.0
1753791465.0,106805122.0
1753791466.0,106805123.0
1753791467.0,106805124.0
1753791468.0,106805125.0
1753791469.0,106805126.0
1753791470.0,106805127.0
1753791471.0,106805128.0
1753791472.0,106805129.0
1753791473.0,106805130.0
1753791474.0,106805131.0
1753791475.0,106805132.0
1753791476.0,106805133.0
1753791477.0,106805134.0
1753791478.0,106805135.0
1753791479.0,106805136.0
1753791480.0,106805137.0
1753791481.0,106805138.0
1753791482.0,106805139.0
1753791483.0,106805140.0
1753791484.0,106805141.0
1753791485.0,106805142.0
1753791486.0,106805143.0
1753791487.0,106805144.0
1753791488.0,106805145.0
1753791489.0,106805146.0
1753791490.0,106805147.0
1753791491.0,106805148.0
1753791492.0,106805149.0
1753791493.0,106805150.0
1753791494.0,106805151.0
1753791495.0,106805152.0
1753791496.0,106805153.0
1753791497.0,106805154.0
1753791498.0,106805155.0
1753791499.0,106805156.0
1753791500.0,106805157.0
1753791501.0,106805158.0
1753791502.0,106805159.0
1753791503.0,106805160.0
1753791504.0,106805161.0
1753791505.0,106805162.0
1753791506.0,106805163.0
1753791507.0,106805164.0
1753791508.0,106805165.0
1753791509.0,106805166.0
1753791510.0,106805167.0
1753791511.0,106805168.0
1753791512.0,106805169.0
1753791513.0,106805170.0
1753791514.0,106805171.0
1753791515.0,106805172.0
1753791516.0,106805173.0
1753791517.0,106805174.0
1753791518.0,106805175.0
1753791519.0,106805176.0
1753791520.0,106805177.0
1753791521.0,106805178.0
1753791522.0,106805179.0
1753791523.0,106805180.0
1753791524.0,106805181.0
1753791525.0,106805182.0
1753791526.0,106805183.0
1753791527.0,106805184.0
1753791528.0,106805185.0
1753791529.0,106805186.0
1753791530.0,106805187.0
1753791531.0,106805188.0
1753791532.0,106805189.0
1753791533.0,106805190.0
1753791534.0,106805191.0
1753791535.0,106805192.0
1753791536.0,106805193.0
1753791537.0,106805194.0
1753791538.0,106805195.0
1753791539.0,106805196.0
1753791540.0,106805197.0
1753791541.0,106805198.0
1753791542.0,106805199.0
1753791543.0,106805200.0
1753791544.0,106805201.0
1753791545.0,106805202.0
1753791546.0,106805203.0
1753791547.0,106805204.0
1753791548.0,106805205.0
1753791549.0,106805206.0
1753791550.0,106805207.0
1753791551.0,106805208.0
1753791552.0,106805209.0
1753791553.0,106805210.0
1753791554.0,106805211.0
1753791555.0,106805212.0
1753791556.0,106805213.0
1753791557.0,106805214.0
1753791558.0,106805215.0
1753791559.0,106805216.0
1753791560.0,106805217.0
1753791561.0,106805218.0
1753791562.0,106805218.0
1753791563.0,106805219.0
1753791564.0,106805220.0
1753791565.0,106805221.0
1753791566.0,106805222.0
1753791567.0,106805223.0
1753791568.0,106805224.0
1753791569.0,106805225.0
1753791570.0,106805226.0
1753791571.0,106805227.0
1753791572.0,106805228.0
1753791573.0,106805229.0
1753791574.0,106805230.0
1753791575.0,106805231.0
1753791576.0,106805232.0
1753791577.0,106805233.0
1753791578.0,106805234.0
1753791579.0,106805235.0
1753791580.0,106805236.0
1753791581.0,106805237.0
1753791582.0,106805238.0
1753791583.0,106805239.0
1753791584.0,106805240.0
1753791585.0,106805241.0
1753791586.0,106805242.0
1753791587.0,106805243.0
1753791588.0,106805244.0
1753791589.0,106805245.0
1753791590.0,106805246.0
1753791591.0,106805247.0
1753791592.0,106805248.0
1753791593.0,106805249.0
1753791594.0,106805250.0
1753791595.0,106805251.0
1753791596.0,106805252.0
1753791597.0,106805253.0
1753791598.0,106805254.0
1753791599.0,106805255.0
1753791600.0,106805256.0
1753791601.0,106805257.0
1753791602.0,106805258.0
1753791603.0,106805259.0
1753791604.0,106805260.0
1753791605.0,106805261.0
1753791606.0,106805262.0
1753791607.0,106805263.0
1753791608.0,106805264.0
1753791609.0,106805265.0
1753791610.0,106805266.0
1753791611.0,106805267.0
1753791612.0,106805268.0
1753791613.0,106805269.0
1753791614.0,106805270.0
1753791615.0,106805271.0
1753791616.0,106805272.0
1753791617.0,106805273.0
1753791618.0,106805274.0
1753791619.0,106805275.0
1753791620.0,106805276.0
1753791621.0,106805277.0
1753791622.0,106805278.0
1753791623.0,106805279.0
1753791624.0,106805280.0
1753791625.0,106805281.0
1753791626.0,106805282.0
1753791627.0,106805283.0
1753791628.0,106805284.0
1753791629.0,106805285.0
1753791630.0,106805286.0
1753791631.0,106805287.0
1753791632.0,106805288.0
1753791633.0,106805289.0
1753791634.0,106805290.0
1753791635.0,106805291.0
1753791636.0,106805292.0
1753791637.0,106805293.0
1753791638.0,106805294.0
1753791639.0,106805295.0
1753791640.0,106805296.0
1753791641.0,106805297.0
1753791642.0,106805298.0
1753791643.0,106805299.0
1753791644.0,106805300.0
1753791645.0,106805301.0
1753791646.0,106805302.0
1753791647.0,106805303.0
1753791648.0,106805304.0
1753791649.0,106805305.0
1753791650.0,106805306.0
1753791651.0,106805307.0
1753791652.0,106805308.0
1753791653.0,106805309.0
1753791654.0,106805310.0
1753791655.0,106805311.0
1753791656.0,106805312.0
1753791657.0,106805313.0
1753791658.0,106805314.0
1753791659.0,106805315.0
1753791660.0,106805316.0
1753791661.0,106805317.0
1753791662.0,106805318.0
1753791663.0,106805319.0
1753791664.0,106805320.0
1753791665.0,106805321.0
1753791666.0,106805322.0
1753791667.0,106805323.0
1753791668.0,106805324.0
1753791669.0,106805325.0
1753791670.0,106805326.0
1753791671.0,106805327.0
1753791672.0,106805328.0
1753791673.0,106805329.0
1753791674.0,106805330.0
1753791675.0,106805331.0
1753791676.0,106805332.0
1753791677.0,106805333.0
1753791678.0,106805334.0
1753791679.0,106805335.0
1753791680.0,106805336.0
1753791681.0,106805337.0
1753791682.0,106805338.0
1753791683.0,106805339.0
1753791684.0,106805340.0
1753791685.0,106805341.0
1753791686.0,106805342.0
1753791687.0,106805343.0
1753791688.0,106805344.0
1753791689.0,106805345.0
1753791690.0,106805346.0
1753791691.0,106805347.0
1753791692.0,106805348.0
1753791693.0,106805349.0
1753791694.0,106805350.0
1753791695.0,106805351.0
1753791696.0,106805352.0
1753791697.0,106805353.0
1753791698.0,106805354.0
1753791699.0,106805355.0
1753791700.0,106805356.0
1753791701.0,106805356.0
1753791702.0,106805357.0
1753791703.0,106805358.0
1753791704.0,106805359.0
1753791705.0,106805360.0
1753791706.0,106805361.0
1753791707.0,106805362.0
1753791708.0,106805363.0
1753791709.0,106805364.0
1753791710.0,106805365.0
1753791711.0,106805366.0
1753791712.0,106805367.0
1753791713.0,106805368.0
1753791714.0,106805369.0
1753791715.0,106805370.0
1753791716.0,106805371.0
1753791717.0,106805372.0
1753791718.0,106805373.0
1753791719.0,106805374.0
1753791720.0,106805375.0
1753791721.0,106805376.0
1753791722.0,106805377.0
1753791723.0,106805378.0
1753791724.0,106805379.0
1753791725.0,106805380.0
1753791726.0,106805381.0
1753791727.0,106805382.0
1753791728.0,106805383.0
1753791729.0,106805384.0
1753791730.0,106805385.0
1753791731.0,106805386.0
1753791732.0,106805387.0
